uriProposicao,siglaTipo,numero,ano,codTema,tema,relevancia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303936,PL,6092,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304016,PL,6093,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304017,PL,6094,2005.0,72,Homenagens e Datas Comemorativas,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304018,PL,6095,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304106,PL,6096,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304111,PL,6097,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304111,PL,6097,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304111,PL,6097,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304118,PL,6098,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304118,PL,6098,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304121,PL,6099,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304158,PL,6100,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304172,PL,6101,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304173,PL,6102,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304175,PL,6103,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304176,PL,6104,2005.0,72,Homenagens e Datas Comemorativas,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304228,PL,6105,2005.0,72,Homenagens e Datas Comemorativas,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304270,PL,6106,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304317,PL,6107,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304317,PL,6107,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304349,PL,6108,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304360,PL,6109,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304379,PL,6110,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304472,PL,6111,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304472,PL,6111,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304476,PL,6112,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304566,PL,6113,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304570,PL,6114,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304579,PL,6115,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304588,PL,6116,2005.0,34,Administração Pública,3
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299948,INC,6117,2005.0,56,Saúde,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304616,PL,6117,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304670,PL,6118,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299960,INC,6119,2005.0,55,Relações Internacionais e Comércio Exterior,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304679,PL,6119,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299961,INC,6120,2005.0,51,Estrutura Fundiária,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304694,PL,6120,2005.0,72,Homenagens e Datas Comemorativas,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299962,INC,6121,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304698,PL,6121,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304699,PL,6122,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300094,INC,6123,2005.0,37,Comunicações,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304727,PL,6123,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304732,PL,6124,2005.0,43,Direito Penal e Processual Penal,3
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304755,PL,6125,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300117,INC,6126,2005.0,34,Administração Pública,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304756,PL,6126,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304756,PL,6126,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300199,INC,6127,2005.0,46,Educação,4
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304757,PL,6127,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304758,PL,6128,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300203,INC,6129,2005.0,57,Defesa e Segurança,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304771,PL,6129,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300205,INC,6130,2005.0,51,Estrutura Fundiária,5
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300205,INC,6130,2005.0,34,Administração Pública,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304783,PL,6130,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304806,PL,6131,2005.0,62,"Ciência, Tecnologia e Inovação",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304806,PL,6131,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304817,PL,6132,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304910,PL,6133,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304910,PL,6133,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304916,PL,6134,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304974,PL,6135,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305058,PL,6136,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305148,PL,6137,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305164,PL,6138,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305175,PL,6139,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305176,PL,6140,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305213,PL,6141,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305256,PL,6142,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305257,PL,6143,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305258,PL,6144,2005.0,37,Comunicações,4
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305291,PL,6145,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305327,PL,6146,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305328,PL,6147,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305332,PL,6148,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305332,PL,6148,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305337,PL,6149,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305340,PL,6150,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305340,PL,6150,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305342,PL,6151,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305343,PL,6152,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305344,PL,6153,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305348,PL,6154,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305349,PL,6155,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300579,INC,6156,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305354,PL,6156,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305514,PL,6157,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305515,PL,6158,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305515,PL,6158,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305516,PL,6159,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305516,PL,6159,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305517,PL,6160,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305543,PL,6161,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305544,PL,6162,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305546,PL,6163,2005.0,57,Defesa e Segurança,4
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305593,PL,6164,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305651,PL,6165,2005.0,37,Comunicações,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305656,PL,6166,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305656,PL,6166,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305657,PL,6167,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305658,PL,6168,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305660,PL,6169,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305661,PL,6170,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305666,PL,6171,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305715,PL,6172,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305747,PL,6173,2005.0,58,Trabalho e Emprego,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305762,PL,6174,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305813,PL,6175,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305814,PL,6176,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305837,PL,6177,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305837,PL,6177,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305862,PL,6178,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305882,PL,6179,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305882,PL,6179,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305999,PL,6180,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/305999,PL,6180,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306008,PL,6181,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306063,PL,6182,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306154,PL,6183,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306155,PL,6184,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306318,PL,6185,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306389,PL,6186,2005.0,72,Homenagens e Datas Comemorativas,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306421,PL,6187,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306421,PL,6187,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306421,PL,6187,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306438,PL,6188,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306460,PL,6189,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306461,PL,6190,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306465,PL,6191,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306472,PL,6192,2005.0,37,Comunicações,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306472,PL,6192,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306487,PL,6193,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306549,PL,6194,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306551,PL,6195,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306552,PL,6196,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306552,PL,6196,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306556,PL,6197,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306570,PL,6198,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306612,PL,6199,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306635,PL,6200,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306642,PL,6201,2005.0,72,Homenagens e Datas Comemorativas,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306642,PL,6201,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306645,PL,6202,2005.0,72,Homenagens e Datas Comemorativas,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306645,PL,6202,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306646,PL,6203,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306663,PL,6204,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306675,PL,6205,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306701,PL,6206,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306708,PL,6207,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306773,PL,6208,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306797,PL,6209,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306797,PL,6209,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306800,PL,6210,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306801,PL,6211,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306804,PL,6212,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306805,PL,6213,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306806,PL,6214,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306807,PL,6215,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306818,PL,6216,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306818,PL,6216,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306907,PL,6217,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306907,PL,6217,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306913,PL,6218,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306955,PL,6219,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306973,PL,6220,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306973,PL,6220,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306974,PL,6221,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306987,PL,6222,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306997,PL,6223,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306998,PL,6224,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/306998,PL,6224,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307008,PL,6225,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300674,INC,6226,2005.0,51,Estrutura Fundiária,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307068,PL,6226,2005.0,35,"Arte, Cultura e Religião",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300715,INC,6227,2005.0,34,Administração Pública,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307083,PL,6227,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307083,PL,6227,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300788,INC,6228,2005.0,34,Administração Pública,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307261,PL,6228,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300791,INC,6229,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300791,INC,6229,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307272,PL,6229,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300884,INC,6230,2005.0,56,Saúde,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307274,PL,6230,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307274,PL,6230,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307289,PL,6231,2005.0,35,"Arte, Cultura e Religião",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307289,PL,6231,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300954,INC,6232,2005.0,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300954,INC,6232,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300954,INC,6232,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307327,PL,6232,2005.0,74,"Política, Partidos e Eleições",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300984,INC,6233,2005.0,56,Saúde,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307328,PL,6233,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307329,PL,6234,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307329,PL,6234,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301073,INC,6235,2005.0,56,Saúde,5
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301073,INC,6235,2005.0,44,Direitos Humanos e Minorias,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307330,PL,6235,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301074,INC,6236,2005.0,56,Saúde,5
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301074,INC,6236,2005.0,44,Direitos Humanos e Minorias,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307333,PL,6236,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307335,PL,6237,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307344,PL,6238,2005.0,67,Direito e Defesa do Consumidor,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301439,INC,6239,2005.0,34,Administração Pública,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307381,PL,6239,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307382,PL,6240,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307383,PL,6241,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307384,PL,6242,2005.0,39,Esporte e Lazer,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307384,PL,6242,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307385,PL,6243,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307386,PL,6244,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307387,PL,6245,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307388,PL,6246,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307390,PL,6247,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307391,PL,6248,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307578,PL,6249,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307601,PL,6250,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307601,PL,6250,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307603,PL,6251,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307617,PL,6252,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307621,PL,6253,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307622,PL,6254,2005.0,43,Direito Penal e Processual Penal,4
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307626,PL,6255,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307626,PL,6255,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307626,PL,6255,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307658,PL,6256,2005.0,46,Educação,4
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307662,PL,6257,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307689,PL,6258,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307690,PL,6259,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307692,PL,6260,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307693,PL,6261,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307721,PL,6262,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307721,PL,6262,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307726,PL,6263,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307731,PL,6264,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307734,PL,6265,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307734,PL,6265,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307735,PL,6266,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307735,PL,6266,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307851,PL,6267,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307853,PL,6268,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/307853,PL,6268,2005.0,66,"Indústria, Comércio e Serviços",0
